date,vaccine,isoCode,sourceName,sourceUrl
2024-01-19,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-20,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-21,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-22,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-23,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-24,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-25,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-26,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-27,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-28,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-29,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-30,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-01-31,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-01,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-02,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-03,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-04,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-05,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-06,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-07,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-08,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-09,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-10,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-11,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-12,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-13,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-14,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-15,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-16,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-17,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-18,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-19,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-20,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-21,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-22,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-23,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-24,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-25,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-26,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-27,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-28,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-02-29,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-01,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-02,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-03,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-04,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-05,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-06,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-07,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-08,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-09,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-10,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-11,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-12,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-13,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-14,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-15,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-16,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-17,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-18,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-19,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-20,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-21,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-22,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-23,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-24,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-25,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-26,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-27,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-28,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-29,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-30,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-03-31,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-01,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-02,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-03,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-04,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-05,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-06,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-07,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-08,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-09,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-10,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-11,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-12,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-13,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-14,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-15,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-16,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-17,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-18,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-19,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-20,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-21,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-22,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-23,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-24,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-25,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-26,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-27,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-28,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-29,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-04-30,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-01,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-02,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-03,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-04,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-05,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-06,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-07,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-08,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-14,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-16,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-17,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-18,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-19,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-20,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-21,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-22,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-23,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-24,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-25,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-26,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-27,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-28,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-29,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-30,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-05-31,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-06-01,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-06-02,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-06-03,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-06-04,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-06-05,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-06-12,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
2024-06-17,"Johnson&Johnson, Medicago, Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",CAN,Official data from provinces via covid19tracker.ca,https://covid19tracker.ca/vaccinationtracker.html
