isoCode,date,vaccineName
ECU,2021-05-08,Oxford/AstraZeneca
ECU,2021-05-08,Pfizer/BioNTech
ECU,2021-05-08,Sinovac
ECU,2021-05-09,Oxford/AstraZeneca
ECU,2021-05-09,Pfizer/BioNTech
ECU,2021-05-09,Sinovac
ECU,2021-05-10,Oxford/AstraZeneca
ECU,2021-05-10,Pfizer/BioNTech
ECU,2021-05-10,Sinovac
ECU,2021-05-11,Oxford/AstraZeneca
ECU,2021-05-11,Pfizer/BioNTech
ECU,2021-05-11,Sinovac
ECU,2021-05-12,Oxford/AstraZeneca
ECU,2021-05-12,Pfizer/BioNTech
ECU,2021-05-12,Sinovac
ECU,2021-05-13,Oxford/AstraZeneca
ECU,2021-05-13,Pfizer/BioNTech
ECU,2021-05-13,Sinovac
ECU,2021-05-14,Oxford/AstraZeneca
ECU,2021-05-14,Pfizer/BioNTech
ECU,2021-05-14,Sinovac
ECU,2021-05-15,Oxford/AstraZeneca
ECU,2021-05-15,Pfizer/BioNTech
ECU,2021-05-15,Sinovac
ECU,2021-05-16,Oxford/AstraZeneca
ECU,2021-05-16,Pfizer/BioNTech
ECU,2021-05-16,Sinovac
ECU,2021-05-17,Oxford/AstraZeneca
ECU,2021-05-17,Pfizer/BioNTech
ECU,2021-05-17,Sinovac
ECU,2021-05-18,Oxford/AstraZeneca
ECU,2021-05-18,Pfizer/BioNTech
ECU,2021-05-18,Sinovac
ECU,2021-05-19,Oxford/AstraZeneca
ECU,2021-05-19,Pfizer/BioNTech
ECU,2021-05-19,Sinovac
ECU,2021-05-20,Oxford/AstraZeneca
ECU,2021-05-20,Pfizer/BioNTech
ECU,2021-05-20,Sinovac
ECU,2021-05-21,Oxford/AstraZeneca
ECU,2021-05-21,Pfizer/BioNTech
ECU,2021-05-21,Sinovac
ECU,2021-05-22,Oxford/AstraZeneca
ECU,2021-05-22,Pfizer/BioNTech
ECU,2021-05-22,Sinovac
ECU,2021-05-23,Oxford/AstraZeneca
ECU,2021-05-23,Pfizer/BioNTech
ECU,2021-05-23,Sinovac
ECU,2021-05-24,Oxford/AstraZeneca
ECU,2021-05-24,Pfizer/BioNTech
ECU,2021-05-24,Sinovac
ECU,2021-05-25,Oxford/AstraZeneca
ECU,2021-05-25,Pfizer/BioNTech
ECU,2021-05-25,Sinovac
ECU,2021-05-26,Oxford/AstraZeneca
ECU,2021-05-26,Pfizer/BioNTech
ECU,2021-05-26,Sinovac
ECU,2021-05-27,Oxford/AstraZeneca
ECU,2021-05-27,Pfizer/BioNTech
ECU,2021-05-27,Sinovac
ECU,2021-05-28,Oxford/AstraZeneca
ECU,2021-05-28,Pfizer/BioNTech
ECU,2021-05-28,Sinovac
ECU,2021-05-29,Oxford/AstraZeneca
ECU,2021-05-29,Pfizer/BioNTech
ECU,2021-05-29,Sinovac
ECU,2021-05-30,Oxford/AstraZeneca
ECU,2021-05-30,Pfizer/BioNTech
ECU,2021-05-30,Sinovac
ECU,2021-05-31,Oxford/AstraZeneca
ECU,2021-05-31,Pfizer/BioNTech
ECU,2021-05-31,Sinovac
ECU,2021-06-01,Oxford/AstraZeneca
ECU,2021-06-01,Pfizer/BioNTech
ECU,2021-06-01,Sinovac
ECU,2021-06-02,Oxford/AstraZeneca
ECU,2021-06-02,Pfizer/BioNTech
ECU,2021-06-02,Sinovac
ECU,2021-06-03,Oxford/AstraZeneca
ECU,2021-06-03,Pfizer/BioNTech
ECU,2021-06-03,Sinovac
ECU,2021-06-04,Oxford/AstraZeneca
ECU,2021-06-04,Pfizer/BioNTech
ECU,2021-06-04,Sinovac
ECU,2021-06-05,Oxford/AstraZeneca
ECU,2021-06-05,Pfizer/BioNTech
ECU,2021-06-05,Sinovac
ECU,2021-06-06,Oxford/AstraZeneca
ECU,2021-06-06,Pfizer/BioNTech
ECU,2021-06-06,Sinovac
ECU,2021-06-07,Oxford/AstraZeneca
ECU,2021-06-07,Pfizer/BioNTech
ECU,2021-06-07,Sinovac
ECU,2021-06-08,Oxford/AstraZeneca
ECU,2021-06-08,Pfizer/BioNTech
ECU,2021-06-08,Sinovac
ECU,2021-06-09,Oxford/AstraZeneca
ECU,2021-06-09,Pfizer/BioNTech
ECU,2021-06-09,Sinovac
ECU,2021-06-10,Oxford/AstraZeneca
ECU,2021-06-10,Pfizer/BioNTech
ECU,2021-06-10,Sinovac
ECU,2021-06-11,Oxford/AstraZeneca
ECU,2021-06-11,Pfizer/BioNTech
ECU,2021-06-11,Sinovac
ECU,2021-06-12,Oxford/AstraZeneca
ECU,2021-06-12,Pfizer/BioNTech
ECU,2021-06-12,Sinovac
ECU,2021-06-13,Oxford/AstraZeneca
ECU,2021-06-13,Pfizer/BioNTech
ECU,2021-06-13,Sinovac
ECU,2021-06-14,Oxford/AstraZeneca
ECU,2021-06-14,Pfizer/BioNTech
ECU,2021-06-14,Sinovac
ECU,2021-06-15,Oxford/AstraZeneca
ECU,2021-06-15,Pfizer/BioNTech
ECU,2021-06-15,Sinovac
ECU,2021-06-16,Oxford/AstraZeneca
ECU,2021-06-16,Pfizer/BioNTech
ECU,2021-06-16,Sinovac
ECU,2021-06-17,Oxford/AstraZeneca
ECU,2021-06-17,Pfizer/BioNTech
ECU,2021-06-17,Sinovac
ECU,2021-06-18,Oxford/AstraZeneca
ECU,2021-06-18,Pfizer/BioNTech
ECU,2021-06-18,Sinovac
ECU,2021-06-19,Oxford/AstraZeneca
ECU,2021-06-19,Pfizer/BioNTech
ECU,2021-06-19,Sinovac
ECU,2021-06-20,Oxford/AstraZeneca
ECU,2021-06-20,Pfizer/BioNTech
ECU,2021-06-20,Sinovac
ECU,2021-06-21,Oxford/AstraZeneca
ECU,2021-06-21,Pfizer/BioNTech
ECU,2021-06-21,Sinovac
ECU,2021-06-22,Oxford/AstraZeneca
ECU,2021-06-22,Pfizer/BioNTech
ECU,2021-06-22,Sinovac
ECU,2021-06-23,Oxford/AstraZeneca
ECU,2021-06-23,Pfizer/BioNTech
ECU,2021-06-23,Sinovac
ECU,2021-06-24,Oxford/AstraZeneca
ECU,2021-06-24,Pfizer/BioNTech
ECU,2021-06-24,Sinovac
ECU,2021-06-25,Oxford/AstraZeneca
ECU,2021-06-25,Pfizer/BioNTech
ECU,2021-06-25,Sinovac
ECU,2021-06-26,Oxford/AstraZeneca
ECU,2021-06-26,Pfizer/BioNTech
ECU,2021-06-26,Sinovac
ECU,2021-06-27,Oxford/AstraZeneca
ECU,2021-06-27,Pfizer/BioNTech
ECU,2021-06-27,Sinovac
ECU,2021-06-28,Oxford/AstraZeneca
ECU,2021-06-28,Pfizer/BioNTech
ECU,2021-06-28,Sinovac
ECU,2021-06-29,Oxford/AstraZeneca
ECU,2021-06-29,Pfizer/BioNTech
ECU,2021-06-29,Sinovac
ECU,2021-06-30,Oxford/AstraZeneca
ECU,2021-06-30,Pfizer/BioNTech
ECU,2021-06-30,Sinovac
ECU,2021-07-01,Oxford/AstraZeneca
ECU,2021-07-01,Pfizer/BioNTech
ECU,2021-07-01,Sinovac
ECU,2021-07-02,Oxford/AstraZeneca
ECU,2021-07-02,Pfizer/BioNTech
ECU,2021-07-02,Sinovac
ECU,2021-07-03,Oxford/AstraZeneca
ECU,2021-07-03,Pfizer/BioNTech
ECU,2021-07-03,Sinovac
ECU,2021-07-04,Oxford/AstraZeneca
ECU,2021-07-04,Pfizer/BioNTech
ECU,2021-07-04,Sinovac
ECU,2021-07-05,Oxford/AstraZeneca
ECU,2021-07-05,Pfizer/BioNTech
ECU,2021-07-05,Sinovac
ECU,2021-07-06,Oxford/AstraZeneca
ECU,2021-07-06,Pfizer/BioNTech
ECU,2021-07-06,Sinovac
ECU,2021-07-07,Oxford/AstraZeneca
ECU,2021-07-07,Pfizer/BioNTech
ECU,2021-07-07,Sinovac
ECU,2021-07-08,Oxford/AstraZeneca
ECU,2021-07-08,Pfizer/BioNTech
ECU,2021-07-08,Sinovac
ECU,2021-07-09,Oxford/AstraZeneca
ECU,2021-07-09,Pfizer/BioNTech
ECU,2021-07-09,Sinovac
ECU,2021-07-10,Pfizer/BioNTech
ECU,2021-07-10,Sinovac
ECU,2021-07-11,Oxford/AstraZeneca
ECU,2021-07-11,Pfizer/BioNTech
ECU,2021-07-11,Sinovac
ECU,2021-07-12,Oxford/AstraZeneca
ECU,2021-07-12,Pfizer/BioNTech
ECU,2021-07-12,Sinovac
ECU,2021-07-13,Oxford/AstraZeneca
ECU,2021-07-13,Pfizer/BioNTech
ECU,2021-07-13,Sinovac
ECU,2021-07-14,Oxford/AstraZeneca
ECU,2021-07-14,Pfizer/BioNTech
ECU,2021-07-14,Sinovac
ECU,2021-07-15,Oxford/AstraZeneca
ECU,2021-07-15,Pfizer/BioNTech
ECU,2021-07-15,Sinovac
ECU,2021-07-16,Oxford/AstraZeneca
ECU,2021-07-16,Pfizer/BioNTech
ECU,2021-07-16,Sinovac
ECU,2021-07-17,Oxford/AstraZeneca
ECU,2021-07-17,Pfizer/BioNTech
ECU,2021-07-17,Sinovac
ECU,2021-07-18,Oxford/AstraZeneca
ECU,2021-07-18,Pfizer/BioNTech
ECU,2021-07-18,Sinovac
ECU,2021-07-19,Oxford/AstraZeneca
ECU,2021-07-19,Pfizer/BioNTech
ECU,2021-07-19,Sinovac
ECU,2021-07-20,Oxford/AstraZeneca
ECU,2021-07-20,Pfizer/BioNTech
ECU,2021-07-20,Sinovac
ECU,2021-07-21,Oxford/AstraZeneca
ECU,2021-07-21,Pfizer/BioNTech
ECU,2021-07-21,Sinovac
ECU,2021-07-22,Oxford/AstraZeneca
ECU,2021-07-22,Pfizer/BioNTech
ECU,2021-07-22,Sinovac
ECU,2021-07-23,Oxford/AstraZeneca
ECU,2021-07-23,Pfizer/BioNTech
ECU,2021-07-23,Sinovac
ECU,2021-07-24,Oxford/AstraZeneca
ECU,2021-07-24,Pfizer/BioNTech
ECU,2021-07-24,Sinovac
ECU,2021-07-25,Oxford/AstraZeneca
ECU,2021-07-25,Pfizer/BioNTech
ECU,2021-07-25,Sinovac
ECU,2021-07-26,Oxford/AstraZeneca
ECU,2021-07-26,Pfizer/BioNTech
ECU,2021-07-26,Sinovac
ECU,2021-07-27,Oxford/AstraZeneca
ECU,2021-07-27,Pfizer/BioNTech
ECU,2021-07-27,Sinovac
ECU,2021-07-28,Oxford/AstraZeneca
ECU,2021-07-28,Pfizer/BioNTech
ECU,2021-07-28,Sinovac
ECU,2021-07-29,Oxford/AstraZeneca
ECU,2021-07-29,Pfizer/BioNTech
ECU,2021-07-29,Sinovac
ECU,2021-07-30,Oxford/AstraZeneca
ECU,2021-07-30,Pfizer/BioNTech
ECU,2021-07-30,Sinovac
ECU,2021-07-31,Oxford/AstraZeneca
ECU,2021-07-31,Pfizer/BioNTech
ECU,2021-07-31,Sinovac
ECU,2021-08-01,Oxford/AstraZeneca
ECU,2021-08-01,Pfizer/BioNTech
ECU,2021-08-01,Sinovac
ECU,2021-08-02,CanSino
ECU,2021-08-02,Oxford/AstraZeneca
ECU,2021-08-02,Pfizer/BioNTech
ECU,2021-08-02,Sinovac
ECU,2021-08-03,Oxford/AstraZeneca
ECU,2021-08-03,Pfizer/BioNTech
ECU,2021-08-03,Sinovac
ECU,2021-08-04,Oxford/AstraZeneca
ECU,2021-08-04,Pfizer/BioNTech
ECU,2021-08-04,Sinovac
ECU,2021-08-05,CanSino
ECU,2021-08-05,Oxford/AstraZeneca
ECU,2021-08-05,Pfizer/BioNTech
ECU,2021-08-05,Sinovac
ECU,2021-08-06,Oxford/AstraZeneca
ECU,2021-08-06,Pfizer/BioNTech
ECU,2021-08-06,Sinovac
ECU,2021-08-07,Oxford/AstraZeneca
ECU,2021-08-07,Pfizer/BioNTech
ECU,2021-08-07,Sinovac
ECU,2021-08-08,Oxford/AstraZeneca
ECU,2021-08-08,Pfizer/BioNTech
ECU,2021-08-08,Sinovac
ECU,2021-08-09,Pfizer/BioNTech
ECU,2021-08-09,Sinovac
ECU,2021-08-10,Oxford/AstraZeneca
ECU,2021-08-10,Pfizer/BioNTech
ECU,2021-08-10,Sinovac
ECU,2021-08-11,CanSino
ECU,2021-08-11,Oxford/AstraZeneca
ECU,2021-08-11,Pfizer/BioNTech
ECU,2021-08-11,Sinovac
ECU,2021-08-12,CanSino
ECU,2021-08-12,Oxford/AstraZeneca
ECU,2021-08-12,Pfizer/BioNTech
ECU,2021-08-12,Sinovac
ECU,2021-08-13,CanSino
ECU,2021-08-13,Oxford/AstraZeneca
ECU,2021-08-13,Pfizer/BioNTech
ECU,2021-08-13,Sinovac
ECU,2021-08-14,CanSino
ECU,2021-08-14,Oxford/AstraZeneca
ECU,2021-08-14,Pfizer/BioNTech
ECU,2021-08-14,Sinovac
ECU,2021-08-15,CanSino
ECU,2021-08-15,Oxford/AstraZeneca
ECU,2021-08-15,Pfizer/BioNTech
ECU,2021-08-15,Sinovac
ECU,2021-08-16,CanSino
ECU,2021-08-16,Oxford/AstraZeneca
ECU,2021-08-16,Pfizer/BioNTech
ECU,2021-08-16,Sinovac
ECU,2021-08-17,CanSino
ECU,2021-08-17,Oxford/AstraZeneca
ECU,2021-08-17,Pfizer/BioNTech
ECU,2021-08-17,Sinovac
ECU,2021-08-18,CanSino
ECU,2021-08-18,Oxford/AstraZeneca
ECU,2021-08-18,Pfizer/BioNTech
ECU,2021-08-18,Sinovac
ECU,2021-08-19,CanSino
ECU,2021-08-19,Oxford/AstraZeneca
ECU,2021-08-19,Pfizer/BioNTech
ECU,2021-08-19,Sinovac
ECU,2021-08-20,CanSino
ECU,2021-08-20,Oxford/AstraZeneca
ECU,2021-08-20,Pfizer/BioNTech
ECU,2021-08-20,Sinovac
ECU,2021-08-21,CanSino
ECU,2021-08-21,Oxford/AstraZeneca
ECU,2021-08-21,Pfizer/BioNTech
ECU,2021-08-21,Sinovac
ECU,2021-08-22,CanSino
ECU,2021-08-22,Oxford/AstraZeneca
ECU,2021-08-22,Pfizer/BioNTech
ECU,2021-08-22,Sinovac
ECU,2021-08-23,CanSino
ECU,2021-08-23,Oxford/AstraZeneca
ECU,2021-08-23,Pfizer/BioNTech
ECU,2021-08-23,Sinovac
ECU,2021-08-24,CanSino
ECU,2021-08-24,Oxford/AstraZeneca
ECU,2021-08-24,Pfizer/BioNTech
ECU,2021-08-24,Sinovac
ECU,2021-08-25,CanSino
ECU,2021-08-25,Oxford/AstraZeneca
ECU,2021-08-25,Pfizer/BioNTech
ECU,2021-08-25,Sinovac
ECU,2021-08-26,CanSino
ECU,2021-08-26,Oxford/AstraZeneca
ECU,2021-08-26,Pfizer/BioNTech
ECU,2021-08-26,Sinovac
ECU,2021-08-27,CanSino
ECU,2021-08-27,Oxford/AstraZeneca
ECU,2021-08-27,Pfizer/BioNTech
ECU,2021-08-27,Sinovac
ECU,2021-08-28,CanSino
ECU,2021-08-28,Oxford/AstraZeneca
ECU,2021-08-28,Pfizer/BioNTech
ECU,2021-08-28,Sinovac
ECU,2021-08-29,CanSino
ECU,2021-08-29,Oxford/AstraZeneca
ECU,2021-08-29,Pfizer/BioNTech
ECU,2021-08-29,Sinovac
ECU,2021-08-30,CanSino
ECU,2021-08-30,Oxford/AstraZeneca
ECU,2021-08-30,Sinovac
ECU,2021-08-31,CanSino
ECU,2021-08-31,Oxford/AstraZeneca
ECU,2021-09-01,CanSino
ECU,2021-09-01,Oxford/AstraZeneca
ECU,2021-09-01,Pfizer/BioNTech
ECU,2021-09-01,Sinovac
ECU,2021-09-02,CanSino
ECU,2021-09-02,Oxford/AstraZeneca
ECU,2021-09-02,Pfizer/BioNTech
ECU,2021-09-02,Sinovac
ECU,2021-09-03,CanSino
ECU,2021-09-03,Oxford/AstraZeneca
ECU,2021-09-03,Pfizer/BioNTech
ECU,2021-09-03,Sinovac
ECU,2021-09-04,CanSino
ECU,2021-09-04,Oxford/AstraZeneca
ECU,2021-09-04,Pfizer/BioNTech
ECU,2021-09-04,Sinovac
ECU,2021-09-05,CanSino
ECU,2021-09-05,Oxford/AstraZeneca
ECU,2021-09-05,Pfizer/BioNTech
ECU,2021-09-05,Sinovac
ECU,2021-09-06,CanSino
ECU,2021-09-06,Oxford/AstraZeneca
ECU,2021-09-06,Pfizer/BioNTech
ECU,2021-09-06,Sinovac
ECU,2021-09-07,CanSino
ECU,2021-09-07,Oxford/AstraZeneca
ECU,2021-09-07,Pfizer/BioNTech
ECU,2021-09-07,Sinovac
ECU,2021-09-08,CanSino
ECU,2021-09-08,Oxford/AstraZeneca
ECU,2021-09-08,Pfizer/BioNTech
ECU,2021-09-08,Sinovac
ECU,2021-09-09,CanSino
ECU,2021-09-09,Oxford/AstraZeneca
ECU,2021-09-09,Pfizer/BioNTech
ECU,2021-09-09,Sinovac
ECU,2021-09-10,CanSino
ECU,2021-09-10,Oxford/AstraZeneca
ECU,2021-09-10,Pfizer/BioNTech
ECU,2021-09-10,Sinovac
ECU,2021-09-11,CanSino
ECU,2021-09-11,Oxford/AstraZeneca
ECU,2021-09-11,Pfizer/BioNTech
ECU,2021-09-11,Sinovac
ECU,2021-09-12,CanSino
ECU,2021-09-12,Oxford/AstraZeneca
ECU,2021-09-12,Pfizer/BioNTech
ECU,2021-09-12,Sinovac
ECU,2021-09-13,CanSino
ECU,2021-09-13,Oxford/AstraZeneca
ECU,2021-09-13,Pfizer/BioNTech
ECU,2021-09-13,Sinovac
ECU,2021-09-14,CanSino
ECU,2021-09-14,Oxford/AstraZeneca
ECU,2021-09-14,Sinovac
ECU,2021-09-15,CanSino
ECU,2021-09-15,Oxford/AstraZeneca
ECU,2021-09-15,Sinovac
ECU,2021-09-16,CanSino
ECU,2021-09-16,Sinovac
ECU,2021-09-17,CanSino
ECU,2021-09-17,Oxford/AstraZeneca
ECU,2021-09-17,Sinovac
ECU,2021-09-18,CanSino
ECU,2021-09-18,Oxford/AstraZeneca
ECU,2021-09-19,CanSino
ECU,2021-09-19,Oxford/AstraZeneca
ECU,2021-09-20,CanSino
ECU,2021-09-20,Oxford/AstraZeneca
ECU,2021-09-20,Pfizer/BioNTech
ECU,2021-09-21,CanSino
ECU,2021-09-21,Pfizer/BioNTech
ECU,2021-09-22,CanSino
ECU,2021-09-22,Oxford/AstraZeneca
ECU,2021-09-22,Pfizer/BioNTech
ECU,2021-09-23,CanSino
ECU,2021-09-23,Oxford/AstraZeneca
ECU,2021-09-23,Pfizer/BioNTech
ECU,2021-09-24,CanSino
ECU,2021-09-24,Oxford/AstraZeneca
ECU,2021-09-24,Pfizer/BioNTech
ECU,2021-09-24,Sinovac
ECU,2021-09-25,CanSino
ECU,2021-09-25,Oxford/AstraZeneca
ECU,2021-09-25,Pfizer/BioNTech
ECU,2021-09-25,Sinovac
ECU,2021-09-26,CanSino
ECU,2021-09-26,Oxford/AstraZeneca
ECU,2021-09-26,Pfizer/BioNTech
ECU,2021-09-26,Sinovac
ECU,2021-09-27,CanSino
ECU,2021-09-27,Oxford/AstraZeneca
ECU,2021-09-27,Pfizer/BioNTech
ECU,2021-09-27,Sinovac
ECU,2021-09-28,CanSino
ECU,2021-09-28,Oxford/AstraZeneca
ECU,2021-09-28,Pfizer/BioNTech
ECU,2021-09-28,Sinovac
ECU,2021-09-29,CanSino
ECU,2021-09-29,Oxford/AstraZeneca
ECU,2021-09-29,Pfizer/BioNTech
ECU,2021-09-29,Sinovac
ECU,2021-09-30,CanSino
ECU,2021-09-30,Oxford/AstraZeneca
ECU,2021-09-30,Pfizer/BioNTech
ECU,2021-09-30,Sinovac
ECU,2021-10-01,CanSino
ECU,2021-10-01,Oxford/AstraZeneca
ECU,2021-10-01,Pfizer/BioNTech
ECU,2021-10-01,Sinovac
ECU,2021-10-02,CanSino
ECU,2021-10-02,Oxford/AstraZeneca
ECU,2021-10-02,Pfizer/BioNTech
ECU,2021-10-02,Sinovac
ECU,2021-10-03,CanSino
ECU,2021-10-03,Oxford/AstraZeneca
ECU,2021-10-03,Pfizer/BioNTech
ECU,2021-10-03,Sinovac
ECU,2021-10-04,CanSino
ECU,2021-10-04,Oxford/AstraZeneca
ECU,2021-10-04,Pfizer/BioNTech
ECU,2021-10-04,Sinovac
ECU,2021-10-05,CanSino
ECU,2021-10-05,Oxford/AstraZeneca
ECU,2021-10-05,Pfizer/BioNTech
ECU,2021-10-05,Sinovac
ECU,2021-10-06,CanSino
ECU,2021-10-06,Oxford/AstraZeneca
ECU,2021-10-06,Pfizer/BioNTech
ECU,2021-10-06,Sinovac
ECU,2021-10-07,CanSino
ECU,2021-10-07,Oxford/AstraZeneca
ECU,2021-10-07,Pfizer/BioNTech
ECU,2021-10-07,Sinovac
ECU,2021-10-08,CanSino
ECU,2021-10-08,Oxford/AstraZeneca
ECU,2021-10-08,Pfizer/BioNTech
ECU,2021-10-08,Sinovac
ECU,2021-10-09,CanSino
ECU,2021-10-09,Oxford/AstraZeneca
ECU,2021-10-09,Pfizer/BioNTech
ECU,2021-10-09,Sinovac
ECU,2021-10-10,CanSino
ECU,2021-10-10,Oxford/AstraZeneca
ECU,2021-10-10,Pfizer/BioNTech
ECU,2021-10-10,Sinovac
ECU,2021-10-11,CanSino
ECU,2021-10-11,Oxford/AstraZeneca
ECU,2021-10-11,Pfizer/BioNTech
ECU,2021-10-11,Sinovac
ECU,2021-10-12,CanSino
ECU,2021-10-12,Oxford/AstraZeneca
ECU,2021-10-12,Pfizer/BioNTech
ECU,2021-10-12,Sinovac
ECU,2021-10-13,CanSino
ECU,2021-10-13,Oxford/AstraZeneca
ECU,2021-10-13,Pfizer/BioNTech
ECU,2021-10-13,Sinovac
ECU,2021-10-14,CanSino
ECU,2021-10-14,Oxford/AstraZeneca
ECU,2021-10-14,Pfizer/BioNTech
ECU,2021-10-14,Sinovac
ECU,2021-10-15,CanSino
ECU,2021-10-15,Oxford/AstraZeneca
ECU,2021-10-15,Pfizer/BioNTech
ECU,2021-10-15,Sinovac
ECU,2021-10-16,CanSino
ECU,2021-10-16,Oxford/AstraZeneca
ECU,2021-10-16,Pfizer/BioNTech
ECU,2021-10-16,Sinovac
ECU,2021-10-17,CanSino
ECU,2021-10-17,Oxford/AstraZeneca
ECU,2021-10-17,Pfizer/BioNTech
ECU,2021-10-17,Sinovac
ECU,2021-10-18,CanSino
ECU,2021-10-18,Oxford/AstraZeneca
ECU,2021-10-18,Pfizer/BioNTech
ECU,2021-10-18,Sinovac
ECU,2021-10-19,CanSino
ECU,2021-10-19,Oxford/AstraZeneca
ECU,2021-10-19,Pfizer/BioNTech
ECU,2021-10-19,Sinovac
ECU,2021-10-20,CanSino
ECU,2021-10-20,Oxford/AstraZeneca
ECU,2021-10-20,Pfizer/BioNTech
ECU,2021-10-20,Sinovac
ECU,2021-10-21,CanSino
ECU,2021-10-21,Oxford/AstraZeneca
ECU,2021-10-21,Pfizer/BioNTech
ECU,2021-10-21,Sinovac
ECU,2021-10-22,CanSino
ECU,2021-10-22,Oxford/AstraZeneca
ECU,2021-10-22,Pfizer/BioNTech
ECU,2021-10-22,Sinovac
ECU,2021-10-23,CanSino
ECU,2021-10-23,Oxford/AstraZeneca
ECU,2021-10-23,Pfizer/BioNTech
ECU,2021-10-23,Sinovac
ECU,2021-10-24,CanSino
ECU,2021-10-24,Oxford/AstraZeneca
ECU,2021-10-24,Pfizer/BioNTech
ECU,2021-10-24,Sinovac
ECU,2021-10-25,CanSino
ECU,2021-10-25,Oxford/AstraZeneca
ECU,2021-10-25,Pfizer/BioNTech
ECU,2021-10-25,Sinovac
ECU,2021-10-26,CanSino
ECU,2021-10-26,Oxford/AstraZeneca
ECU,2021-10-26,Pfizer/BioNTech
ECU,2021-10-26,Sinovac
ECU,2021-10-27,CanSino
ECU,2021-10-27,Oxford/AstraZeneca
ECU,2021-10-27,Pfizer/BioNTech
ECU,2021-10-27,Sinovac
ECU,2021-10-28,CanSino
ECU,2021-10-28,Oxford/AstraZeneca
ECU,2021-10-28,Pfizer/BioNTech
ECU,2021-10-28,Sinovac
ECU,2021-10-29,CanSino
ECU,2021-10-29,Oxford/AstraZeneca
ECU,2021-10-29,Pfizer/BioNTech
ECU,2021-10-29,Sinovac
ECU,2021-10-30,CanSino
ECU,2021-10-30,Oxford/AstraZeneca
ECU,2021-10-30,Pfizer/BioNTech
ECU,2021-10-30,Sinovac
ECU,2021-10-31,CanSino
ECU,2021-10-31,Oxford/AstraZeneca
ECU,2021-10-31,Pfizer/BioNTech
ECU,2021-10-31,Sinovac
ECU,2021-11-01,CanSino
ECU,2021-11-01,Oxford/AstraZeneca
ECU,2021-11-01,Pfizer/BioNTech
ECU,2021-11-01,Sinovac
ECU,2021-11-02,CanSino
ECU,2021-11-02,Oxford/AstraZeneca
ECU,2021-11-02,Pfizer/BioNTech
ECU,2021-11-02,Sinovac
ECU,2021-11-03,CanSino
ECU,2021-11-03,Oxford/AstraZeneca
ECU,2021-11-03,Pfizer/BioNTech
ECU,2021-11-03,Sinovac
ECU,2021-11-04,CanSino
ECU,2021-11-04,Oxford/AstraZeneca
ECU,2021-11-04,Pfizer/BioNTech
ECU,2021-11-04,Sinovac
ECU,2021-11-05,CanSino
ECU,2021-11-05,Oxford/AstraZeneca
ECU,2021-11-05,Pfizer/BioNTech
ECU,2021-11-05,Sinovac
ECU,2021-11-06,CanSino
ECU,2021-11-06,Oxford/AstraZeneca
ECU,2021-11-06,Pfizer/BioNTech
ECU,2021-11-06,Sinovac
ECU,2021-11-07,CanSino
ECU,2021-11-07,Oxford/AstraZeneca
ECU,2021-11-07,Pfizer/BioNTech
ECU,2021-11-07,Sinovac
ECU,2021-11-08,CanSino
ECU,2021-11-08,Oxford/AstraZeneca
ECU,2021-11-08,Pfizer/BioNTech
ECU,2021-11-08,Sinovac
ECU,2021-11-09,CanSino
ECU,2021-11-09,Oxford/AstraZeneca
ECU,2021-11-09,Pfizer/BioNTech
ECU,2021-11-09,Sinovac
ECU,2021-11-10,CanSino
ECU,2021-11-10,Oxford/AstraZeneca
ECU,2021-11-10,Pfizer/BioNTech
ECU,2021-11-10,Sinovac
ECU,2021-11-11,CanSino
ECU,2021-11-11,Oxford/AstraZeneca
ECU,2021-11-11,Pfizer/BioNTech
ECU,2021-11-11,Sinovac
ECU,2021-11-12,CanSino
ECU,2021-11-12,Oxford/AstraZeneca
ECU,2021-11-12,Pfizer/BioNTech
ECU,2021-11-12,Sinovac
ECU,2021-11-13,CanSino
ECU,2021-11-13,Oxford/AstraZeneca
ECU,2021-11-13,Pfizer/BioNTech
ECU,2021-11-13,Sinovac
ECU,2021-11-14,CanSino
ECU,2021-11-14,Oxford/AstraZeneca
ECU,2021-11-14,Pfizer/BioNTech
ECU,2021-11-14,Sinovac
ECU,2021-11-15,CanSino
ECU,2021-11-15,Oxford/AstraZeneca
ECU,2021-11-15,Pfizer/BioNTech
ECU,2021-11-15,Sinovac
ECU,2021-11-16,CanSino
ECU,2021-11-16,Oxford/AstraZeneca
ECU,2021-11-16,Pfizer/BioNTech
ECU,2021-11-16,Sinovac
ECU,2021-11-17,CanSino
ECU,2021-11-17,Oxford/AstraZeneca
ECU,2021-11-17,Pfizer/BioNTech
ECU,2021-11-17,Sinovac
ECU,2021-11-18,CanSino
ECU,2021-11-18,Oxford/AstraZeneca
ECU,2021-11-18,Pfizer/BioNTech
ECU,2021-11-18,Sinovac
ECU,2021-11-19,CanSino
ECU,2021-11-19,Oxford/AstraZeneca
ECU,2021-11-19,Pfizer/BioNTech
ECU,2021-11-19,Sinovac
ECU,2021-11-20,CanSino
ECU,2021-11-20,Oxford/AstraZeneca
ECU,2021-11-20,Pfizer/BioNTech
ECU,2021-11-20,Sinovac
ECU,2021-11-21,CanSino
ECU,2021-11-21,Oxford/AstraZeneca
ECU,2021-11-21,Pfizer/BioNTech
ECU,2021-11-21,Sinovac
ECU,2021-11-22,CanSino
