location,date,vaccine
Romania,2022-04-03,Johnson&Johnson
Romania,2022-04-03,Moderna
Romania,2022-04-03,Pfizer/BioNTech
Romania,2022-04-04,Johnson&Johnson
Romania,2022-04-04,Moderna
Romania,2022-04-04,Pfizer/BioNTech
Romania,2022-04-05,Johnson&Johnson
Romania,2022-04-05,Moderna
Romania,2022-04-05,Pfizer/BioNTech
Romania,2022-04-06,Johnson&Johnson
Romania,2022-04-06,Moderna
Romania,2022-04-06,Pfizer/BioNTech
Romania,2022-04-07,Johnson&Johnson
Romania,2022-04-07,Moderna
Romania,2022-04-07,Pfizer/BioNTech
Romania,2022-04-08,Johnson&Johnson
Romania,2022-04-08,Moderna
Romania,2022-04-08,Pfizer/BioNTech
Romania,2022-04-09,Johnson&Johnson
Romania,2022-04-09,Moderna
Romania,2022-04-09,Pfizer/BioNTech
Romania,2022-04-10,Johnson&Johnson
Romania,2022-04-10,Moderna
Romania,2022-04-10,Pfizer/BioNTech
Romania,2022-04-11,Johnson&Johnson
Romania,2022-04-11,Moderna
Romania,2022-04-11,Pfizer/BioNTech
Romania,2022-04-12,Johnson&Johnson
Romania,2022-04-12,Moderna
Romania,2022-04-12,Pfizer/BioNTech
Romania,2022-04-13,Johnson&Johnson
Romania,2022-04-13,Moderna
Romania,2022-04-13,Pfizer/BioNTech
Romania,2022-04-14,Johnson&Johnson
Romania,2022-04-14,Moderna
Romania,2022-04-14,Pfizer/BioNTech
Romania,2022-04-15,Johnson&Johnson
Romania,2022-04-15,Moderna
Romania,2022-04-15,Pfizer/BioNTech
Romania,2022-04-16,Johnson&Johnson
Romania,2022-04-16,Moderna
Romania,2022-04-16,Pfizer/BioNTech
Romania,2022-04-17,Johnson&Johnson
Romania,2022-04-17,Moderna
Romania,2022-04-17,Pfizer/BioNTech
Romania,2022-04-18,Johnson&Johnson
Romania,2022-04-18,Moderna
Romania,2022-04-18,Pfizer/BioNTech
Romania,2022-04-19,Johnson&Johnson
Romania,2022-04-19,Moderna
Romania,2022-04-19,Pfizer/BioNTech
Romania,2022-04-20,Johnson&Johnson
Romania,2022-04-20,Moderna
Romania,2022-04-20,Pfizer/BioNTech
Romania,2022-04-21,Johnson&Johnson
Romania,2022-04-21,Moderna
Romania,2022-04-21,Pfizer/BioNTech
Romania,2022-04-22,Johnson&Johnson
Romania,2022-04-22,Moderna
Romania,2022-04-22,Pfizer/BioNTech
Romania,2022-04-23,Johnson&Johnson
Romania,2022-04-23,Moderna
Romania,2022-04-23,Pfizer/BioNTech
Romania,2022-04-24,Johnson&Johnson
Romania,2022-04-24,Moderna
Romania,2022-04-24,Pfizer/BioNTech
Romania,2022-04-25,Johnson&Johnson
Romania,2022-04-25,Moderna
Romania,2022-04-25,Pfizer/BioNTech
Romania,2022-04-26,Johnson&Johnson
Romania,2022-04-26,Moderna
Romania,2022-04-26,Pfizer/BioNTech
Romania,2022-04-27,Johnson&Johnson
Romania,2022-04-27,Moderna
Romania,2022-04-27,Pfizer/BioNTech
Romania,2022-04-28,Johnson&Johnson
Romania,2022-04-28,Moderna
Romania,2022-04-28,Pfizer/BioNTech
Romania,2022-04-29,Johnson&Johnson
Romania,2022-04-29,Moderna
Romania,2022-04-29,Pfizer/BioNTech
Romania,2022-04-30,Johnson&Johnson
Romania,2022-04-30,Moderna
Romania,2022-04-30,Pfizer/BioNTech
Romania,2022-05-01,Johnson&Johnson
Romania,2022-05-01,Moderna
Romania,2022-05-01,Pfizer/BioNTech
Romania,2022-05-02,Johnson&Johnson
Romania,2022-05-02,Moderna
Romania,2022-05-02,Pfizer/BioNTech
Romania,2022-05-03,Johnson&Johnson
Romania,2022-05-03,Moderna
Romania,2022-05-03,Pfizer/BioNTech
Romania,2022-05-04,Johnson&Johnson
Romania,2022-05-04,Moderna
Romania,2022-05-04,Pfizer/BioNTech
Romania,2022-05-05,Johnson&Johnson
Romania,2022-05-05,Moderna
Romania,2022-05-05,Pfizer/BioNTech
Romania,2022-05-06,Johnson&Johnson
Romania,2022-05-06,Moderna
Romania,2022-05-06,Pfizer/BioNTech
Romania,2022-05-07,Johnson&Johnson
Romania,2022-05-07,Moderna
Romania,2022-05-07,Pfizer/BioNTech
Romania,2022-05-08,Johnson&Johnson
Romania,2022-05-08,Moderna
Romania,2022-05-08,Pfizer/BioNTech
Romania,2022-05-09,Johnson&Johnson
Romania,2022-05-09,Moderna
Romania,2022-05-09,Pfizer/BioNTech
Romania,2022-05-10,Johnson&Johnson
Romania,2022-05-10,Moderna
Romania,2022-05-10,Pfizer/BioNTech
Romania,2022-05-11,Johnson&Johnson
Romania,2022-05-11,Moderna
Romania,2022-05-11,Pfizer/BioNTech
Romania,2022-05-12,Johnson&Johnson
Romania,2022-05-12,Moderna
Romania,2022-05-12,Pfizer/BioNTech
Romania,2022-05-13,Johnson&Johnson
Romania,2022-05-13,Moderna
Romania,2022-05-13,Pfizer/BioNTech
Romania,2022-05-14,Johnson&Johnson
Romania,2022-05-14,Moderna
Romania,2022-05-14,Pfizer/BioNTech
Romania,2022-05-15,Johnson&Johnson
Romania,2022-05-15,Moderna
Romania,2022-05-15,Pfizer/BioNTech
Romania,2022-05-16,Johnson&Johnson
Romania,2022-05-16,Moderna
Romania,2022-05-16,Pfizer/BioNTech
Romania,2022-05-17,Johnson&Johnson
Romania,2022-05-17,Moderna
Romania,2022-05-17,Pfizer/BioNTech
Romania,2022-05-18,Johnson&Johnson
Romania,2022-05-18,Moderna
Romania,2022-05-18,Pfizer/BioNTech
Romania,2022-05-19,Johnson&Johnson
Romania,2022-05-19,Moderna
Romania,2022-05-19,Pfizer/BioNTech
Romania,2022-05-20,Johnson&Johnson
Romania,2022-05-20,Moderna
Romania,2022-05-20,Pfizer/BioNTech
Romania,2022-05-21,Johnson&Johnson
Romania,2022-05-21,Moderna
Romania,2022-05-21,Pfizer/BioNTech
Romania,2022-05-22,Johnson&Johnson
Romania,2022-05-22,Moderna
Romania,2022-05-22,Pfizer/BioNTech
Romania,2022-05-23,Johnson&Johnson
Romania,2022-05-23,Moderna
Romania,2022-05-23,Pfizer/BioNTech
Romania,2022-05-24,Johnson&Johnson
Romania,2022-05-24,Moderna
Romania,2022-05-24,Pfizer/BioNTech
Romania,2022-05-25,Johnson&Johnson
Romania,2022-05-25,Moderna
Romania,2022-05-25,Pfizer/BioNTech
Romania,2022-05-26,Johnson&Johnson
Romania,2022-05-26,Moderna
Romania,2022-05-26,Pfizer/BioNTech
Romania,2022-05-27,Johnson&Johnson
Romania,2022-05-27,Moderna
Romania,2022-05-27,Pfizer/BioNTech
Romania,2022-05-28,Johnson&Johnson
Romania,2022-05-28,Moderna
Romania,2022-05-28,Pfizer/BioNTech
Romania,2022-05-29,Johnson&Johnson
Romania,2022-05-29,Moderna
Romania,2022-05-29,Pfizer/BioNTech
Romania,2022-05-30,Johnson&Johnson
Romania,2022-05-30,Moderna
Romania,2022-05-30,Pfizer/BioNTech
Romania,2022-05-31,Johnson&Johnson
Romania,2022-05-31,Moderna
Romania,2022-05-31,Pfizer/BioNTech
Romania,2022-06-01,Johnson&Johnson
Romania,2022-06-01,Moderna
Romania,2022-06-01,Pfizer/BioNTech
Romania,2022-06-02,Johnson&Johnson
Romania,2022-06-02,Moderna
Romania,2022-06-02,Pfizer/BioNTech
Romania,2022-06-03,Johnson&Johnson
Romania,2022-06-03,Moderna
Romania,2022-06-03,Pfizer/BioNTech
Romania,2022-06-04,Johnson&Johnson
Romania,2022-06-04,Moderna
Romania,2022-06-04,Pfizer/BioNTech
Romania,2022-06-05,Johnson&Johnson
Romania,2022-06-05,Moderna
Romania,2022-06-05,Pfizer/BioNTech
Romania,2022-06-06,Johnson&Johnson
Romania,2022-06-06,Moderna
Romania,2022-06-06,Pfizer/BioNTech
Romania,2022-06-07,Johnson&Johnson
Romania,2022-06-07,Moderna
Romania,2022-06-07,Pfizer/BioNTech
Romania,2022-06-08,Johnson&Johnson
Romania,2022-06-08,Moderna
Romania,2022-06-08,Pfizer/BioNTech
Romania,2022-06-09,Johnson&Johnson
Romania,2022-06-09,Moderna
Romania,2022-06-09,Pfizer/BioNTech
Romania,2022-06-10,Johnson&Johnson
Romania,2022-06-10,Moderna
Romania,2022-06-10,Pfizer/BioNTech
Romania,2022-06-11,Johnson&Johnson
Romania,2022-06-11,Moderna
Romania,2022-06-11,Pfizer/BioNTech
Slovakia,2021-01-01,Pfizer/BioNTech
Slovakia,2021-01-08,Moderna
Slovakia,2021-01-08,Pfizer/BioNTech
Slovakia,2021-01-15,Oxford/AstraZeneca
Slovakia,2021-01-15,Pfizer/BioNTech
Slovakia,2021-01-22,Moderna
Slovakia,2021-01-22,Pfizer/BioNTech
Slovakia,2021-01-22,Sputnik V
Slovakia,2021-01-29,Moderna
Slovakia,2021-01-29,Oxford/AstraZeneca
Slovakia,2021-01-29,Pfizer/BioNTech
Slovakia,2021-01-29,Sputnik V
Slovakia,2021-02-05,Moderna
Slovakia,2021-02-05,Oxford/AstraZeneca
Slovakia,2021-02-05,Pfizer/BioNTech
Slovakia,2021-02-05,Sputnik V
Slovakia,2021-02-12,Moderna
Slovakia,2021-02-12,Oxford/AstraZeneca
Slovakia,2021-02-12,Pfizer/BioNTech
Slovakia,2021-02-12,Sputnik V
Slovakia,2021-02-19,Moderna
Slovakia,2021-02-19,Oxford/AstraZeneca
Slovakia,2021-02-19,Pfizer/BioNTech
Slovakia,2021-02-19,Sputnik V
Slovakia,2021-02-26,Moderna
Slovakia,2021-02-26,Oxford/AstraZeneca
Slovakia,2021-02-26,Pfizer/BioNTech
Slovakia,2021-02-26,Sputnik V
Slovakia,2021-03-05,Johnson&Johnson
Slovakia,2021-03-05,Moderna
Slovakia,2021-03-05,Oxford/AstraZeneca
Slovakia,2021-03-05,Pfizer/BioNTech
Slovakia,2021-03-05,Sputnik V
Slovakia,2021-03-12,Johnson&Johnson
Slovakia,2021-03-12,Moderna
Slovakia,2021-03-12,Oxford/AstraZeneca
Slovakia,2021-03-12,Pfizer/BioNTech
Slovakia,2021-03-12,Sputnik V
Slovakia,2021-03-19,Johnson&Johnson
Slovakia,2021-03-19,Moderna
Slovakia,2021-03-19,Oxford/AstraZeneca
Slovakia,2021-03-19,Pfizer/BioNTech
Slovakia,2021-03-19,Sputnik V
Slovakia,2021-03-26,Moderna
Slovakia,2021-03-26,Oxford/AstraZeneca
Slovakia,2021-03-26,Pfizer/BioNTech
Slovakia,2021-03-26,Sputnik V
Slovakia,2021-04-02,Johnson&Johnson
Slovakia,2021-04-02,Moderna
Slovakia,2021-04-02,Oxford/AstraZeneca
Slovakia,2021-04-02,Pfizer/BioNTech
Slovakia,2021-04-02,Sputnik V
Slovakia,2021-04-09,Johnson&Johnson
Slovakia,2021-04-09,Moderna
Slovakia,2021-04-09,Oxford/AstraZeneca
Slovakia,2021-04-09,Pfizer/BioNTech
Slovakia,2021-04-09,Sputnik V
Slovakia,2021-04-16,Johnson&Johnson
Slovakia,2021-04-16,Moderna
Slovakia,2021-04-16,Oxford/AstraZeneca
Slovakia,2021-04-16,Pfizer/BioNTech
Slovakia,2021-04-16,Sputnik V
Slovakia,2021-04-23,Moderna
Slovakia,2021-04-23,Oxford/AstraZeneca
Slovakia,2021-04-23,Pfizer/BioNTech
Slovakia,2021-04-23,Sputnik V
Slovakia,2021-04-30,Johnson&Johnson
Slovakia,2021-04-30,Moderna
Slovakia,2021-04-30,Oxford/AstraZeneca
Slovakia,2021-04-30,Pfizer/BioNTech
Slovakia,2021-04-30,Sputnik V
Slovakia,2021-05-07,Moderna
Slovakia,2021-05-07,Oxford/AstraZeneca
Slovakia,2021-05-07,Pfizer/BioNTech
Slovakia,2021-05-07,Sputnik V
Slovakia,2021-05-14,Johnson&Johnson
Slovakia,2021-05-14,Moderna
Slovakia,2021-05-14,Oxford/AstraZeneca
Slovakia,2021-05-14,Pfizer/BioNTech
Slovakia,2021-05-14,Sputnik V
Slovakia,2021-05-21,Johnson&Johnson
Slovakia,2021-05-21,Moderna
Slovakia,2021-05-21,Oxford/AstraZeneca
Slovakia,2021-05-21,Pfizer/BioNTech
Slovakia,2021-05-21,Sputnik V
Slovakia,2021-05-28,Moderna
Slovakia,2021-05-28,Oxford/AstraZeneca
Slovakia,2021-05-28,Pfizer/BioNTech
Slovakia,2021-05-28,Sputnik V
Slovakia,2021-06-04,Johnson&Johnson
Slovakia,2021-06-04,Moderna
Slovakia,2021-06-04,Oxford/AstraZeneca
Slovakia,2021-06-04,Pfizer/BioNTech
Slovakia,2021-06-04,Sputnik V
Slovakia,2021-06-11,Johnson&Johnson
Slovakia,2021-06-11,Moderna
Slovakia,2021-06-11,Oxford/AstraZeneca
Slovakia,2021-06-11,Pfizer/BioNTech
Slovakia,2021-06-11,Sputnik V
Slovakia,2021-06-18,Johnson&Johnson
Slovakia,2021-06-18,Moderna
Slovakia,2021-06-18,Oxford/AstraZeneca
Slovakia,2021-06-18,Pfizer/BioNTech
Slovakia,2021-06-18,Sputnik V
Slovakia,2021-06-25,Johnson&Johnson
Slovakia,2021-06-25,Moderna
Slovakia,2021-06-25,Oxford/AstraZeneca
Slovakia,2021-06-25,Pfizer/BioNTech
Slovakia,2021-06-25,Sputnik V
Slovakia,2021-07-02,Johnson&Johnson
Slovakia,2021-07-02,Moderna
Slovakia,2021-07-02,Oxford/AstraZeneca
Slovakia,2021-07-02,Pfizer/BioNTech
Slovakia,2021-07-02,Sputnik V
Slovakia,2021-07-09,Johnson&Johnson
Slovakia,2021-07-09,Moderna
Slovakia,2021-07-09,Oxford/AstraZeneca
Slovakia,2021-07-09,Pfizer/BioNTech
Slovakia,2021-07-09,Sputnik V
Slovakia,2021-07-16,Johnson&Johnson
Slovakia,2021-07-16,Moderna
Slovakia,2021-07-16,Oxford/AstraZeneca
Slovakia,2021-07-16,Pfizer/BioNTech
Slovakia,2021-07-16,Sputnik V
Slovakia,2021-07-23,Johnson&Johnson
Slovakia,2021-07-23,Moderna
Slovakia,2021-07-23,Oxford/AstraZeneca
Slovakia,2021-07-23,Pfizer/BioNTech
Slovakia,2021-07-23,Sputnik V
Slovakia,2021-07-30,Johnson&Johnson
Slovakia,2021-07-30,Moderna
Slovakia,2021-07-30,Oxford/AstraZeneca
Slovakia,2021-07-30,Pfizer/BioNTech
Slovakia,2021-07-30,Sputnik V
Slovakia,2021-08-06,Johnson&Johnson
Slovakia,2021-08-06,Moderna
Slovakia,2021-08-06,Oxford/AstraZeneca
Slovakia,2021-08-06,Pfizer/BioNTech
Slovakia,2021-08-06,Sputnik V
Slovakia,2021-08-13,Johnson&Johnson
Slovakia,2021-08-13,Moderna
Slovakia,2021-08-13,Oxford/AstraZeneca
Slovakia,2021-08-13,Pfizer/BioNTech
Slovakia,2021-08-13,Sputnik V
Slovakia,2021-08-20,Johnson&Johnson
Slovakia,2021-08-20,Moderna
Slovakia,2021-08-20,Oxford/AstraZeneca
Slovakia,2021-08-20,Pfizer/BioNTech
Slovakia,2021-08-20,Sputnik V
Slovakia,2021-08-27,Johnson&Johnson
Slovakia,2021-08-27,Moderna
Slovakia,2021-08-27,Oxford/AstraZeneca
Slovakia,2021-08-27,Pfizer/BioNTech
Slovakia,2021-08-27,Sputnik V
Slovakia,2021-09-03,Johnson&Johnson
Slovakia,2021-09-03,Moderna
Slovakia,2021-09-03,Oxford/AstraZeneca
Slovakia,2021-09-03,Pfizer/BioNTech
Slovakia,2021-09-03,Sputnik V
Slovakia,2021-09-10,Johnson&Johnson
Slovakia,2021-09-10,Moderna
Slovakia,2021-09-10,Pfizer/BioNTech
Slovakia,2021-09-17,Johnson&Johnson
Slovakia,2021-09-17,Moderna
Slovakia,2021-09-17,Oxford/AstraZeneca
Slovakia,2021-09-17,Pfizer/BioNTech
Slovakia,2021-09-24,Johnson&Johnson
Slovakia,2021-09-24,Moderna
Slovakia,2021-09-24,Oxford/AstraZeneca
Slovakia,2021-09-24,Pfizer/BioNTech
Slovakia,2021-10-01,Johnson&Johnson
Slovakia,2021-10-01,Moderna
Slovakia,2021-10-01,Oxford/AstraZeneca
Slovakia,2021-10-01,Pfizer/BioNTech
Slovakia,2021-10-08,Johnson&Johnson
Slovakia,2021-10-08,Moderna
Slovakia,2021-10-08,Oxford/AstraZeneca
Slovakia,2021-10-08,Pfizer/BioNTech
Slovakia,2021-10-15,Johnson&Johnson
Slovakia,2021-10-15,Moderna
Slovakia,2021-10-15,Oxford/AstraZeneca
Slovakia,2021-10-15,Pfizer/BioNTech
Slovakia,2021-10-22,Johnson&Johnson
Slovakia,2021-10-22,Moderna
Slovakia,2021-10-22,Oxford/AstraZeneca
Slovakia,2021-10-22,Pfizer/BioNTech
Slovakia,2021-10-29,Johnson&Johnson
Slovakia,2021-10-29,Moderna
Slovakia,2021-10-29,Pfizer/BioNTech
Slovakia,2021-11-05,Johnson&Johnson
Slovakia,2021-11-05,Moderna
Slovakia,2021-11-05,Oxford/AstraZeneca
Slovakia,2021-11-05,Pfizer/BioNTech
Slovakia,2021-11-12,Johnson&Johnson
Slovakia,2021-11-12,Moderna
Slovakia,2021-11-12,Oxford/AstraZeneca
Slovakia,2021-11-12,Pfizer/BioNTech
Slovakia,2021-11-19,Johnson&Johnson
Slovakia,2021-11-19,Moderna
Slovakia,2021-11-19,Pfizer/BioNTech
Slovakia,2021-11-26,Johnson&Johnson
Slovakia,2021-11-26,Moderna
Slovakia,2021-11-26,Pfizer/BioNTech
Slovakia,2021-12-03,Johnson&Johnson
Slovakia,2021-12-03,Moderna
Slovakia,2021-12-03,Pfizer/BioNTech
Slovakia,2021-12-10,Johnson&Johnson
Slovakia,2021-12-10,Moderna
Slovakia,2021-12-10,Pfizer/BioNTech
Slovakia,2021-12-17,Johnson&Johnson
Slovakia,2021-12-17,Moderna
Slovakia,2021-12-17,Oxford/AstraZeneca
Slovakia,2021-12-17,Pfizer/BioNTech
Slovakia,2021-12-24,Johnson&Johnson
Slovakia,2021-12-24,Moderna
Slovakia,2021-12-24,Pfizer/BioNTech
Slovakia,2021-12-24,Sputnik V
Slovakia,2021-12-31,Johnson&Johnson
Slovakia,2021-12-31,Moderna
Slovakia,2021-12-31,Pfizer/BioNTech
Slovakia,2022-01-07,Johnson&Johnson
Slovakia,2022-01-07,Moderna
Slovakia,2022-01-07,Pfizer/BioNTech
Slovakia,2022-01-14,Johnson&Johnson
Slovakia,2022-01-14,Moderna
Slovakia,2022-01-14,Pfizer/BioNTech
Slovakia,2022-01-14,Sputnik V
Slovakia,2022-01-21,Johnson&Johnson
Slovakia,2022-01-21,Moderna
Slovakia,2022-01-21,Pfizer/BioNTech
Slovakia,2022-01-28,Johnson&Johnson
Slovakia,2022-01-28,Moderna
Slovakia,2022-01-28,Pfizer/BioNTech
Slovakia,2022-02-04,Johnson&Johnson
Slovakia,2022-02-04,Moderna
Slovakia,2022-02-04,Pfizer/BioNTech
Slovakia,2022-02-11,Johnson&Johnson
Slovakia,2022-02-11,Moderna
Slovakia,2022-02-11,Pfizer/BioNTech
Slovakia,2022-02-18,Johnson&Johnson
Slovakia,2022-02-18,Moderna
Slovakia,2022-02-18,Pfizer/BioNTech
Slovakia,2022-02-25,Johnson&Johnson
Slovakia,2022-02-25,Moderna
Slovakia,2022-02-25,Pfizer/BioNTech
Slovakia,2022-03-04,Johnson&Johnson
Slovakia,2022-03-04,Moderna
Slovakia,2022-03-04,Novavax
Slovakia,2022-03-04,Oxford/AstraZeneca
Slovakia,2022-03-04,Pfizer/BioNTech
Slovakia,2022-03-11,Johnson&Johnson
Slovakia,2022-03-11,Moderna
Slovakia,2022-03-11,Novavax
Slovakia,2022-03-11,Oxford/AstraZeneca
Slovakia,2022-03-11,Pfizer/BioNTech
Slovakia,2022-03-18,Johnson&Johnson
Slovakia,2022-03-18,Moderna
Slovakia,2022-03-18,Novavax
Slovakia,2022-03-18,Pfizer/BioNTech
Slovakia,2022-03-25,Johnson&Johnson
Slovakia,2022-03-25,Moderna
Slovakia,2022-03-25,Novavax
Slovakia,2022-03-25,Pfizer/BioNTech
Slovakia,2022-04-01,Johnson&Johnson
Slovakia,2022-04-01,Moderna
Slovakia,2022-04-01,Novavax
Slovakia,2022-04-01,Pfizer/BioNTech
Slovakia,2022-04-08,Johnson&Johnson
Slovakia,2022-04-08,Moderna
Slovakia,2022-04-08,Novavax
Slovakia,2022-04-08,Oxford/AstraZeneca
Slovakia,2022-04-08,Pfizer/BioNTech
Slovakia,2022-04-15,Johnson&Johnson
Slovakia,2022-04-15,Moderna
Slovakia,2022-04-15,Novavax
Slovakia,2022-04-15,Pfizer/BioNTech
Slovakia,2022-04-22,Johnson&Johnson
Slovakia,2022-04-22,Moderna
Slovakia,2022-04-22,Novavax
Slovakia,2022-04-22,Oxford/AstraZeneca
Slovakia,2022-04-22,Pfizer/BioNTech
Slovakia,2022-04-29,Johnson&Johnson
Slovakia,2022-04-29,Moderna
Slovakia,2022-04-29,Novavax
Slovakia,2022-04-29,Pfizer/BioNTech
Slovakia,2022-05-06,Johnson&Johnson
Slovakia,2022-05-06,Moderna
Slovakia,2022-05-06,Novavax
Slovakia,2022-05-06,Pfizer/BioNTech
Slovakia,2022-05-13,Johnson&Johnson
Slovakia,2022-05-13,Moderna
Slovakia,2022-05-13,Novavax
Slovakia,2022-05-13,Pfizer/BioNTech
Slovakia,2022-05-20,Johnson&Johnson
Slovakia,2022-05-20,Moderna
Slovakia,2022-05-20,Novavax
Slovakia,2022-05-20,Pfizer/BioNTech
Slovakia,2022-05-27,Johnson&Johnson
Slovakia,2022-05-27,Moderna
Slovakia,2022-05-27,Novavax
Slovakia,2022-05-27,Pfizer/BioNTech
Slovakia,2022-06-03,Johnson&Johnson
Slovakia,2022-06-03,Moderna
Slovakia,2022-06-03,Novavax
Slovakia,2022-06-03,Pfizer/BioNTech
Slovakia,2022-06-10,Johnson&Johnson
Slovakia,2022-06-10,Moderna
Slovakia,2022-06-10,Novavax
Slovakia,2022-06-10,Pfizer/BioNTech
Slovakia,2022-06-17,Johnson&Johnson
Slovakia,2022-06-17,Moderna
Slovakia,2022-06-17,Novavax
Slovakia,2022-06-17,Pfizer/BioNTech
Slovakia,2022-06-24,Johnson&Johnson
Slovakia,2022-06-24,Moderna
Slovakia,2022-06-24,Novavax
Slovakia,2022-06-24,Pfizer/BioNTech
Slovakia,2022-07-01,Johnson&Johnson
Slovakia,2022-07-01,Moderna
Slovakia,2022-07-01,Novavax
Slovakia,2022-07-01,Pfizer/BioNTech
Slovakia,2022-07-08,Johnson&Johnson
Slovakia,2022-07-08,Moderna
Slovakia,2022-07-08,Novavax
Slovakia,2022-07-08,Pfizer/BioNTech
Slovakia,2022-07-15,Johnson&Johnson
Slovakia,2022-07-15,Moderna
Slovakia,2022-07-15,Novavax
Slovakia,2022-07-15,Pfizer/BioNTech
Slovakia,2022-07-22,Johnson&Johnson
Slovakia,2022-07-22,Moderna
Slovakia,2022-07-22,Novavax
Slovakia,2022-07-22,Pfizer/BioNTech
Slovakia,2022-07-29,Johnson&Johnson
Slovakia,2022-07-29,Moderna
Slovakia,2022-07-29,Novavax
Slovakia,2022-07-29,Pfizer/BioNTech
Slovakia,2022-08-05,Johnson&Johnson
Slovakia,2022-08-05,Moderna
Slovakia,2022-08-05,Novavax
Slovakia,2022-08-05,Pfizer/BioNTech
Slovakia,2022-08-12,Johnson&Johnson
Slovakia,2022-08-12,Moderna
Slovakia,2022-08-12,Novavax
Slovakia,2022-08-12,Pfizer/BioNTech
Slovakia,2022-08-19,Johnson&Johnson
Slovakia,2022-08-19,Moderna
Slovakia,2022-08-19,Novavax
Slovakia,2022-08-19,Pfizer/BioNTech
Slovakia,2022-08-26,Johnson&Johnson
Slovakia,2022-08-26,Moderna
Slovakia,2022-08-26,Novavax
Slovakia,2022-08-26,Pfizer/BioNTech
Slovakia,2022-09-02,Johnson&Johnson
Slovakia,2022-09-02,Moderna
Slovakia,2022-09-02,Novavax
Slovakia,2022-09-02,Pfizer/BioNTech
Slovakia,2022-09-09,Johnson&Johnson
Slovakia,2022-09-09,Novavax
Slovakia,2022-09-09,Pfizer/BioNTech
Slovakia,2022-09-16,Johnson&Johnson
Slovakia,2022-09-16,Novavax
Slovakia,2022-09-16,Pfizer/BioNTech
Slovakia,2022-09-23,Johnson&Johnson
Slovakia,2022-09-23,Moderna
Slovakia,2022-09-23,Novavax
Slovakia,2022-09-23,Pfizer/BioNTech
Slovakia,2022-09-30,Johnson&Johnson
Slovakia,2022-09-30,Moderna
Slovakia,2022-09-30,Novavax
Slovakia,2022-09-30,Pfizer/BioNTech
Slovakia,2022-10-07,Johnson&Johnson
Slovakia,2022-10-07,Moderna
Slovakia,2022-10-07,Novavax
Slovakia,2022-10-07,Pfizer/BioNTech
Slovakia,2022-10-14,Johnson&Johnson
Slovakia,2022-10-14,Moderna
Slovakia,2022-10-14,Novavax
Slovakia,2022-10-14,Pfizer/BioNTech
Slovakia,2022-10-21,Johnson&Johnson
Slovakia,2022-10-21,Moderna
Slovakia,2022-10-21,Novavax
Slovakia,2022-10-21,Pfizer/BioNTech
Slovakia,2022-10-28,Johnson&Johnson
Slovakia,2022-10-28,Moderna
Slovakia,2022-10-28,Novavax
Slovakia,2022-10-28,Pfizer/BioNTech
Slovakia,2022-11-04,Johnson&Johnson
Slovakia,2022-11-04,Moderna
Slovakia,2022-11-04,Novavax
Slovakia,2022-11-04,Pfizer/BioNTech
Slovakia,2022-11-11,Johnson&Johnson
Slovakia,2022-11-11,Moderna
Slovakia,2022-11-11,Novavax
Slovakia,2022-11-11,Pfizer/BioNTech
Slovakia,2022-11-18,Johnson&Johnson
Slovakia,2022-11-18,Moderna
Slovakia,2022-11-18,Novavax
Slovakia,2022-11-18,Pfizer/BioNTech
Slovakia,2022-11-25,Johnson&Johnson
Slovakia,2022-11-25,Moderna
Slovakia,2022-11-25,Novavax
Slovakia,2022-11-25,Pfizer/BioNTech
Slovakia,2022-12-02,Johnson&Johnson
Slovakia,2022-12-02,Moderna
Slovakia,2022-12-02,Novavax
Slovakia,2022-12-02,Pfizer/BioNTech
Slovakia,2022-12-09,Johnson&Johnson
Slovakia,2022-12-09,Moderna
Slovakia,2022-12-09,Novavax
Slovakia,2022-12-09,Pfizer/BioNTech
Slovakia,2022-12-16,Johnson&Johnson
Slovakia,2022-12-16,Moderna
Slovakia,2022-12-16,Novavax
Slovakia,2022-12-16,Pfizer/BioNTech
Slovakia,2022-12-23,Johnson&Johnson
Slovakia,2022-12-23,Moderna
Slovakia,2022-12-23,Novavax
Slovakia,2022-12-23,Pfizer/BioNTech
Slovakia,2022-12-30,Moderna
Slovakia,2022-12-30,Pfizer/BioNTech
Slovakia,2023-01-06,Johnson&Johnson
Slovakia,2023-01-06,Moderna
Slovakia,2023-01-06,Pfizer/BioNTech
Slovakia,2023-01-13,Johnson&Johnson
Slovakia,2023-01-13,Moderna
Slovakia,2023-01-13,Pfizer/BioNTech
Slovakia,2023-01-20,Johnson&Johnson
Slovakia,2023-01-20,Moderna
Slovakia,2023-01-20,Pfizer/BioNTech
Slovakia,2023-01-27,Johnson&Johnson
Slovakia,2023-01-27,Moderna
Slovakia,2023-01-27,Pfizer/BioNTech
Slovakia,2023-02-03,Johnson&Johnson
Slovakia,2023-02-03,Moderna
Slovakia,2023-02-03,Pfizer/BioNTech
Slovakia,2023-02-10,Johnson&Johnson
Slovakia,2023-02-10,Moderna
Slovakia,2023-02-10,Pfizer/BioNTech
Slovakia,2023-02-17,Johnson&Johnson
Slovakia,2023-02-17,Moderna
Slovakia,2023-02-17,Pfizer/BioNTech
Slovakia,2023-02-24,Johnson&Johnson
Slovakia,2023-02-24,Moderna
Slovakia,2023-02-24,Pfizer/BioNTech
Slovakia,2023-03-03,Johnson&Johnson
Slovakia,2023-03-03,Moderna
